Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
3.75,2,5.4832170728867063475973563704,5.50785076834409,5.50785076834409,5.48990363755645,5.48990363755645,0.418111958493144,0.6100784757127294293532691809,0.5976060854293139293532691809,0.0124723902834155,17.297795227485893218981785381,95.69377895200617195956913017,95.89955277631083289827769841,319532300
3.76,2,5.4791483420011419741457144764,5.50372701178798,5.50372701178798,5.48582994501575,5.48582994501575,0.416749419235396,0.6085728494487504837983843768,0.5961279042204972837983843768,0.0124449452282532,17.255448455175523218981785381,95.66685203824035502581574259,95.87194900923367036093409653,320384400
3.77,2,5.4750928944823650696335062144,5.4996168243157,5.4996168243157,5.48176955204036,5.48176955204036,0.41539436583345,0.6070751780345895811699368585,0.5946576778614987811699368585,0.0124175001730908,17.213329572525773218981785381,95.64000613845853716371350228,95.84442351755892645791127375,321236500
3.78,2,5.4710487370073023103898042817,5.49551824803337,5.49551824803337,5.47772046287645,5.47772046287645,0.414047917290405,0.6055865114621662436177086440,0.5931964563442377436177086440,0.0123900551179285,17.171468659589393218981785381,95.61321972495806853398185018,95.81695419018105866627821732,322088600
3.79,2,5.4670156413396900079755973389,5.49143100948245,5.49143100948245,5.47368244900942,5.47368244900942,0.412708790568978,0.6041055579322258885268749195,0.5917429478694596885268749195,0.0123626100627662,17.129828709043753218981785381,95.58640573660857950484527241,95.78945350578970742993630161,322940700
3.80,2,5.4629937220151433087622836334,5.48735525381448,5.48735525381448,5.46965562511457,5.46965562511457,0.411377856392756,0.6026331927036491207000046063,0.5902980276960452207000046063,0.0123351650076039,17.088434795208773218981785381,95.55968704937897332896202235,95.76204530986026085955514347,323792800
3.81,2,5.4589837645043144372871373004,5.48329174990707,5.48329174990707,5.46564077762038,5.46564077762038,0.410054598443797,0.6011689266064621971229506644,0.5888612066540205971229506644,0.0123077199524416,17.047272904396973218981785381,95.53295771295689463362590673,95.73462272671985783435810609,324644800
3.82,2,5.4549858486835063056052286336,5.4792405753325,5.4792405753325,5.46163798650058,5.46163798650058,0.408738946557211,0.5997126922257518631879219469,0.5874324173284726631879219469,0.0122802748972792,17.006341105313353218981785381,95.50632053066979111153917143,95.70728963803693686712729761,325496900
3.83,2,5.4509987921356551407377202213,5.47520053850636,5.47520053850636,5.45764606789619,5.45764606789619,0.40743070016993,0.5982642475349293127407415417,0.5860114176928124127407415417,0.0122528298421169,16.965632464406873218981785381,95.47966171730292922561817651,95.67993117389767988589018909,326349000
3.84,2,5.4470236244397044474437169424,5.47117268544462,5.47117268544462,5.45366605264167,5.45366605264167,0.406130276030616,0.5968240455342185560705800945,0.5845986607472639560705800945,0.0122253847869546,16.92515995917801321898178538,95.45311398537379263349615785,95.65268125076998086410402112,327201100
3.85,2,5.4430592479208425208227902411,5.46715590580154,5.46715590580154,5.44969684172366,5.44969684172366,0.404837368805526,0.5953917423253690160818329749,0.5831938025935767160818329749,0.0121979397317923,16.884913737667603218981785381,95.42653707632591019813510944,95.62539829467948520907948286,328053200
3.86,2,5.4391056590220501634537671929,5.46315018125922,5.46315018125922,5.44573843158079,5.44573843158079,0.403551555985008,0.5939669150168233801249571937,0.5817964203401934801249571937,0.0121704946766299,16.844881684924933218981785381,95.40000169614916680124742878,95.59815387686958942825239477,328905300
3.87,2,5.4351636913615150821209875610,5.45915636926484,5.45915636926484,5.44179165684781,5.44179165684781,0.40227347626282,0.5925502318377419254796586586,0.5804071822162743254796586586,0.0121430496214676,16.805082944305313218981785381,95.37356143911221633769439868,95.57100190949933030870937867,329757300
3.88,2,5.4312333982331350354502137896,5.45517450361235,5.45517450361235,5.43785657088361,5.43785657088361,0.401002568441586,0.5911411331120047311712495807,0.5790255285456994311712495807,0.0121156045663053,16.765501482268963218981785381,95.34711390025683579086711914,95.54383913806401913194893614,330609500
3.89,2,5.4273136292449759731230916001,5.45120342718012,5.45120342718012,5.43393202189341,5.43393202189341,0.399738700084492,0.5897394461005136627520768066,0.5776512865893706627520768066,0.012088159511143,16.726132350205243218981785381,95.32068560156459090583308672,95.51669241386550985964205853,331461500
3.90,2,5.4234053766050389791781019397,5.44724414126049,5.44724414126049,5.43001900329515,5.43001900329515,0.398482079344691,0.5883454137742180345844565326,0.5762846993182373345844565326,0.0120607144559807,16.686982508719123218981785381,95.29431607182018848439721987,95.48960158399734966143619245,332313600
3.91,2,5.4195075876138382136178583813,5.44329558293132,5.44329558293132,5.42611646110564,5.42611646110564,0.397232468641444,0.5869587616016595193046230629,0.5749254922008412193046230629,0.0120332694008183,16.64804409306365321898178538,95.26797945048560777824245018,95.46254062018574267765567521,333165700
3.92,2,5.4156202082069770711295314171,5.43935770169608,5.43935770169608,5.42222434119453,5.42222434119453,0.395989972978838,0.5855795927606557798933552451,0.5735737684149997798933552451,0.012005824345656,16.609320059065573218981785381,95.24167945715082318813276557,95.43551324635835228612203939,334017800
3.93,2,5.4117441844710506098236874846,5.43543144194219,5.43543144194219,5.41834359080215,5.41834359080215,0.394754494126088,0.5842078420389071062742655663,0.5722294627484134062742655663,0.0119783792904937,16.570808538530113218981785381,95.2154525750117341287109033,95.40855633360357395146232145,334869900
3.94,2,5.4078794134485784490639793791,5.43151669804384,5.43151669804384,5.41447410684546,5.41447410684546,0.393525961066738,0.5828434347769311359937332991,0.5708925005415997359937332991,0.0119509342353314,16.53250739262065321898178538,95.18923351259684858238334063,95.38160396398541927364313867,335722000
3.95,2,5.4040248927175224578698643846,5.42761245748745,5.42761245748745,5.41061488568,5.41061488568,0.392304137341449,0.5814860993232202361771671361,0.5695626101430512361771671361,0.011923489180169,16.494408839094753218981785381,95.16305033404198174827677006,95.3546845751038767624022237,336574000
3.96,2,5.4001815272182340621277490514,5.42371963766133,5.42371963766133,5.40676683334968,5.40676683334968,0.391089331996303,0.5801361765519822007814478274,0.5682401324269755007814478274,0.0118960441250067,16.456522643279133218981785381,95.13689533869970326864844663,95.32779027857124565458173585,337426100
3.97,2,5.3963482942965641754644599042,5.41983718764048,5.41983718764048,5.40292892595325,5.40292892595325,0.38988078904437,0.5787928742600615536561361510,0.5669242751902171536561361510,0.0118685990698444,16.418826110225133218981785381,95.11076696594985932977479515,95.30091976441355652571257764,338278200
3.98,2,5.3925261126422026705043892398,5.41596605927365,5.41596605927365,5.3991020833007,5.3991020833007,0.388679409900322,0.5774571265320546616247004489,0.5656159725173725616247004489,0.0118411540146821,16.381345999485293218981785381,95.08469150818773101496049738,95.27409927730029713199677704,339130300
3.99,2,5.3887149679035852593678566812,5.41210621409379,5.41210621409379,5.39528629102298,5.39528629102298,0.387484504738846,0.5761282426203912487123425122,0.5643145336608715487123425122,0.0118137089595197,16.34406252259937321898178538,95.058600835902359927299671,95.24726024796046237481481436,339982400
4.00,2,5.3849137119506420610531642051,5.40825650075733,5.40825650075733,5.39148039958991,5.39148039958991,0.38629604169599,0.5748061504992180389621522207,0.5630198865948606389621522207,0.0117862639043574,16.306973616178663218981785381,95.03259829827639942332278816,95.2205070698985379662879505,340834500
4.01,2,5.3811223983523105288760479233,5.40441698020642,5.40441698020642,5.38768446263576,5.38768446263576,0.385114229106212,0.5734910605029327259906879795,0.5617322416537376259906879795,0.0117588188491951,16.270085305859803218981785381,95.00661631109730359341219935,95.19377142672928727755675933,341686600
4.02,2,5.3773419645414629318589882761,5.40058857829208,5.40058857829208,5.38389941873656,5.38389941873656,0.383938686189786,0.5721826243955041472536067790,0.5604512506014713472536067790,0.0117313737940328,16.23338761541536321898178538,94.98067328595481572986304798,95.16707202868529623202813413,342538700
4.03,2,5.3735722643456252688966094965,5.39677116461634,5.39677116461634,5.38012512154159,5.38012512154159,0.382769872328322,0.5708812967278757683834350879,0.5591773679890053683834350879,0.0117039287388704,16.196893566770663218981785381,94.95477707580956315540613915,95.1404166584770287856645935,343390800
4.04,2,5.3698123050172504153540994616,5.39296372635944,5.39296372635944,5.37636057709268,5.37636057709268,0.381607264746333,0.5695865196961217130687789765,0.5579100360124136130687789765,0.0116764836837081,16.160587180020323218981785381,94.92887011538102066113683871,95.11374737785433788907535742,344242800
4.05,2,5.3660630787711311031352513299,5.38916726001792,5.38916726001792,5.37260677881459,5.37260677881459,0.380450934067477,0.5682983986581047343959830427,0.5566493600295589343959830427,0.0116490386285458,16.124471473444783218981785381,94.90304114982526950258166689,95.08715376337013446736680368,345094900
4.06,2,5.3623234327551390040792149465,5.38538060231124,5.38538060231124,5.36886257244934,5.36886257244934,0.379300642067209,0.5670166549364961409165325587,0.5553950613631126409165325587,0.0116215935733835,16.08853846352665321898178538,94.8772334741239492001726798,95.06057865372024940971574867,345947000
4.07,2,5.3585953625135551650278279570,5.38160576330396,5.38160576330396,5.36512995597469,5.36512995597469,0.378156699991642,0.5657416697380458867585203254,0.5541475212198247867585203254,0.0115941485182211,16.052799071034883218981785381,94.85143422253155769150361862,95.03400893949392476313295006,346799100
4.08,2,5.3548758271025214494856339774,5.37783968936413,5.37783968936413,5.36140588473848,5.36140588473848,0.377018903837333,0.5644731326133673032328517693,0.5529064291503085032328517693,0.0115667034630588,16.017244402249663218981785381,94.82570618341717162536306859,95.00750811902139592700739764,347651200
4.09,2,5.3511667757237682481351686582,5.3740843334468,5.3740843334468,5.3576923103194,5.3576923103194,0.375887258953479,0.5632111170655468316162723670,0.5516718586576503316162723670,0.0115392584078965,15.981876562879313218981785381,94.80001074595288502173126359,94.98103718896025754944537031,348503300
4.10,2,5.3474681038843112858823687430,5.37033958457029,5.37033958457029,5.35398912809706,5.35398912809706,0.374761585002733,0.5619554389938896276831582514,0.5504436256411554276831582514,0.0115118133527342,15.946690278827423218981785381,94.774305865469214211197793,94.95455376750226080827454412,349355300
4.11,2,5.3437788226816499941240993378,5.36660445358417,5.36660445358417,5.35029534796302,5.35029534796302,0.373641926701189,0.5607061085663972304892985333,0.5492217402688254304892985333,0.0114843682975718,15.911685841385783218981785381,94.74867631592899627020582341,94.92814343956924457849067941,350207500
4.12,2,5.3400998671456746807156347798,5.36287987354403,5.36287987354403,5.3466119060874,5.3466119060874,0.372528178519628,0.5594630528813071710011606332,0.5480061296388976710011606332,0.0114569232424095,15.87686116207273321898178538,94.72304046281380279442004875,94.90172382077083396431685625,351059500
4.13,2,5.3364311485252232959568598777,5.35916575680988,5.35916575680988,5.34293871361082,5.34293871361082,0.371420376927484,0.5582263053272451128877727008,0.5467968271399979128877727008,0.0114294781872472,15.842217197401943218981785381,94.6974356539378168076472005,94.87533260922254181042707821,351911600
4.14,2,5.3327716530491740350595974711,5.35546108302116,5.35546108302116,5.3392747555259,5.3392747555259,0.370318386347323,0.5569956947992975125337102551,0.5455936616672126125337102551,0.0114020331320849,15.807749045578713218981785381,94.67191337957446818060840175,94.84902184045965503964968589,352763700
4.15,2,5.3291223167461478717423625440,5.35176678744336,5.35176678744336,5.33562096900271,5.33562096900271,0.369222135880252,0.5557711830820561088534905728,0.5443965950051336088534905728,0.0113745880769225,15.773455611812243218981785381,94.64637585572647545603855551,94.82269282420237376636356985,353615800
4.16,2,5.3254831394597603260736221108,5.34808287374976,5.34808287374976,5.33197735388467,5.33197735388467,0.36813173520195,0.5545528799125832979271244754,0.5432057368908230979271244754,0.0113471430217602,15.739340039837793218981785381,94.62091957478540002631681735,94.79644293067120370876610752,354467800
4.17,2,5.3218529225646812202249242509,5.34440813509649,5.34440813509649,5.32834271008478,5.32834271008478,0.367047011768569,0.5533405707338972182428465427,0.5420208727672993182428465427,0.0113196979665979,15.705396183050603218981785381,94.59544713462342048154392322,94.77017391760865111184334623,355320000
4.18,2,5.3182327873024257720285319537,5.34074369358067,5.34074369358067,5.32471816021186,5.32471816021186,0.365967931332188,0.5521342604795647468418804407,0.5408420075681291468418804407,0.0112922529114356,15.671624182786953218981785381,94.57001074194182521716786362,94.74393848542082424952982798,356172000
4.19,2,5.3146215834384096891012399852,5.33708839820169,5.33708839820169,5.32110255262867,5.32110255262867,0.364894532224848,0.5509339472889335523385204155,0.5396691394326603523385204155,0.0112648078562732,15.638023985743083218981785381,94.54465009267985600767046889,94.71777670381448261005780807,357024100
4.20,2,5.3110202837356890049024824103,5.33344321743457,5.33344321743457,5.3174968612845,5.3174968612845,0.36382664068359,0.5497394913041862415479648613,0.5385021285030753415479648613,0.0112373628011109,15.60459158528765321898178538,94.51927696327134487910355734,94.69159957922025390929325318,357876200
4.21,2,5.3074288297916414522233132566,5.3298080916725,5.3298080916725,5.31390102770552,5.31390102770552,0.362764225285306,0.5485508590411112017889129547,0.5373409412951626017889129547,0.0112099177459486,15.571326022168663218981785381,94.49393578409101816921234104,94.66545197147177835446157102,358728300
4.22,2,5.3038461733433566337099968683,5.32618197316065,5.32618197316065,5.3103140023505,5.3103140023505,0.361707355505014,0.5473680833662863207054160074,0.5361856106755000207054160074,0.0111824726907863,15.538228237944213218981785381,94.46862781038992446297184634,94.63933514250237303365333891,359580400
4.23,2,5.3002732762679983684416046031,5.32256582075398,5.32256582075398,5.30673674826956,5.30673674826956,0.360655894399472,0.5461910608834482770712344298,0.5350360332478243770712344298,0.0111550276356239,15.50529527052955321898178538,94.44335046455443466717562447,94.61324652922664541646930071,360432500
4.24,2,5.2967100818434476110541478115,5.31895957768068,5.31895957768068,5.30316920867143,5.30316920867143,0.359609843516897,0.5450197911585621602492606592,0.5338922085781005602492606592,0.0111275825804616,15.472527107490493218981785381,94.41815671583267166497373906,94.58723959006552795981378668,361284500
4.25,2,5.2931556234516917883032554494,5.31536227573949,5.31536227573949,5.29961041575934,5.29961041575934,0.35856920816715,0.5438542457085180518736373398,0.5327541081832187518736373398,0.0111001375252993,15.439922932846043218981785381,94.39294116385192879087397411,94.56120797644321892178870437,362136600
4.26,2,5.2896106867417619024252170310,5.31177469580581,5.31177469580581,5.29606115614039,5.29606115614039,0.357533810485786,0.5426942740293812244124469944,0.5316215815592442244124469944,0.011072692470137,15.407478434976073218981785381,94.36775906515308987129529172,94.53520750346313385774112062,362988700
4.27,2,5.2860743183234748603205620488,5.30819588662622,5.30819588662622,5.29252047526177,5.29252047526177,0.35650376161676,0.5415399539991332311348329063,0.5304947065841585311348329063,0.0110452474149747,15.375195844920413218981785381,94.34261348874820076221964094,94.50924124938527640258037143,363840800
4.28,2,5.2825484607787546318960472435,5.30462778695129,5.30462778695129,5.28899031807431,5.28899031807431,0.355478850058299,0.5403911419062620600696544532,0.5293733395464497600696544532,0.0110178023598123,15.343071045647513218981785381,94.31749545056551141984573398,94.48330019965286541563545498,364692900
4.29,2,5.2790310768312407144261148396,5.30106835957916,5.30106835957916,5.28546864481726,5.28546864481726,0.354459184691763,0.5392478754684807753304944064,0.5282575181638307753304944064,0.01099035730465,15.311105117690253218981785381,94.29240883566998448876602822,94.45738826901574831086814613,365545000
4.30,2,5.2755221193464570938995154696,5.29751755244917,5.29751755244917,5.28195540829869,5.28195540829869,0.353444626918667,0.5381100143548436413117233973,0.5271471021053559413117233973,0.0109629122494877,15.279294040863173218981785381,94.26734890073923968056370903,94.43150072142260659307442009,366397100
4.31,2,5.2720234400287736921108605851,5.29397722068194,5.29397722068194,5.27845246248103,5.27845246248103,0.352435177544094,0.5369776241127185778876004122,0.5260421569183931778876004122,0.0109354671943254,15.247639692960043218981785381,94.24232982350314983829750283,94.40565184732002389967302111,367249200
4.32,2,5.2685321862435655249812323432,5.29044450780702,5.29044450780702,5.27495695125098,5.27495695125098,0.351430876194586,0.5358506446551282372152242536,0.5249426225159652372152242536,0.010908022139163,15.216140352615763218981785381,94.21733343145515872351306525,94.37982333720964968561466302,368101200
4.33,2,5.2650511266388672095498351596,5.2869221801696,5.2869221801696,5.27147164663285,5.27147164663285,0.350431511855273,0.5347289616398019631290145063,0.5238483845558012631290145063,0.0108805770840007,15.18479274416556321898178538,94.19236841515617168156201054,94.35402400076591725155168115,368953300
4.34,2,5.2615783772820225121378125127,5.28340835661993,5.28340835661993,5.26799466239658,5.26799466239658,0.349437262931626,0.5336126877123504641237842752,0.5227595556835120641237842752,0.0108531320288384,15.153600094668483218981785381,94.16743863090452534738665394,94.3282577004683069019800275,369805400
4.35,2,5.2581147511129099796494828563,5.27990384056871,5.27990384056871,5.26452681247341,5.26452681247341,0.348447813947354,0.5325015356272921381529739395,0.5216758486536160381529739395,0.0108256869736761,15.12255417514763321898178538,94.14248892033978551048753249,94.30246888839046613480523896,370657500
4.36,2,5.2546601830089170325364404808,5.27640857425205,5.27640857425205,5.2610680316613,5.2610680316613,0.347463379041682,0.5313957173774735350582965503,0.5205974754589598350582965503,0.0107982419185137,15.091661058750713218981785381,94.11761571411961178500468493,94.27675478433294705474790882,371509600
4.37,2,5.2512147959002424140357183407,5.27292267601528,5.27292267601528,5.25761844304038,5.25761844304038,0.346483820479018,0.5302950994414001651090570747,0.5195243025780487651090570747,0.0107707968633514,15.060916920368663218981785381,94.09277722226996657679727265,94.2510732778203278881660849,372361700
4.38,2,5.2477773854696400215025144926,5.26944493558688,5.26944493558688,5.25417684082476,5.25417684082476,0.345509030854579,0.5291995322418483905194602562,0.5184561804336592905194602562,0.0107433518081891,15.030317474929673218981785381,94.06796363801610823114210083,94.22541452868933185858254565,373213800
4.39,2,5.2443489863673235099494196157,5.26597639217539,5.26597639217539,5.25074426092639,5.25074426092639,0.344539086489012,0.5281091283208308132419909560,0.5173932215678040132419909560,0.0107159067530268,14.99986594652491321898178538,94.04318078229941800872443318,94.19978438179781629076288469,374065800
4.40,2,5.2409284715243217425251093680,5.26251591420601,5.26251591420601,5.24731957490187,5.24731957490187,0.343573917407478,0.5270237782547417329987648353,0.5163353165568773329987648353,0.0106884616978644,14.96955920039899321898178538,94.0184308415466961535200373,94.17418508226482951279277179,374918000
4.41,2,5.2375169560689039917309269584,5.25906462007018,5.25906462007018,5.24390389923933,5.24390389923933,0.342613558625285,0.5259435560688578368926165475,0.5152825394261557368926165475,0.0106610166427021,14.939399357219873218981785381,93.99366055368794888662658112,94.14856289740607245905194742,375770000
4.42,2,5.2341142257701158985501189262,5.25562228921063,5.25562228921063,5.24049701944657,5.24049701944657,0.341657840205535,0.5248682842324647830920217220,0.5142347126449249830920217220,0.0106335715875398,14.909381331107223218981785381,93.96896901844817231444827798,94.12301783655247489751140463,376622100
4.43,2,5.2307202575987653924135848390,5.25218889969552,5.25218889969552,5.23709891246631,5.23709891246631,0.340706794778924,0.5237979945909699559818739170,0.5131918680585924559818739170,0.0106061265323775,14.879506034364763218981785381,93.94430891111233778723088936,94.0975021662738668312570848,377474200
4.44,2,5.2273340738489489131782903583,5.2487634697123,5.2487634697123,5.23370859940038,5.23370859940038,0.339760355975531,0.5227325865501199094846475357,0.5121539050729048094846475357,0.0105786814772151,14.849770585179413218981785381,93.91962590039974993889594334,94.07196113337487432593556409,378326300
4.45,2,5.2239566306358932762828443988,5.24534695841281,5.24534695841281,5.23032703752995,5.23032703752995,0.338818560655102,0.5216721304211240502080854130,0.5111208939990712502080854130,0.0105512364220528,14.820176997818943218981785381,93.8950233510189600289594978,94.04649896434299893491964556,379178300
4.46,2,5.2205878040253723393137989909,5.24193923558548,5.24193923558548,5.22695410276965,5.22695410276965,0.337881235551637,0.5206164484992105388094734338,0.5100926571323200388094734338,0.0105237913668905,14.79072018141664321898178538,93.87039730570538284011036897,94.02101088563612425143376547,380030500
4.47,2,5.2172266301757659306086490608,5.23853933931586,5.23853933931586,5.2235888301025,5.2235888301025,0.336948486354604,0.5195656128391358527245982221,0.5090692665274076527245982221,0.0104963463117282,14.761402200189233218981785381,93.84585414459716825955773188,93.99560415653930785696891403,380882500
4.48,2,5.2138750710901368349920729167,5.23514923403519,5.23514923403519,5.22023318392416,5.22023318392416,0.336020279794184,0.5185196587490090963685681581,0.5080507574924432963685681581,0.0104689012565658,14.732224065639533218981785381,93.82133638500641670632624577,93.97022080904774181023008877,381734600
4.49,2,5.2105299988627562004033800205,5.23176578372508,5.23176578372508,5.21688403251452,5.21688403251452,0.335096547448529,0.5174784084032002647516681560,0.5070369522017967647516681560,0.0104414562014035,14.703180683438493218981785381,93.79680255429040953839029601,93.94481908773755128029628925,382586700
4.50,2,5.2071943702255272433804111311,5.22839194693097,5.22839194693097,5.21354433621112,5.21354433621112,0.334177186325038,0.5164418621235936995680549194,0.5060278509773524995680549194,0.0104140111462412,14.674272062807423218981785381,93.77233904300431269816051643,93.91948610646306654508736296,383438800
4.51,2,5.2038672159264276477030890395,5.22502675022992,5.22502675022992,5.21021312457997,5.21021312457997,0.333262127770757,0.5154099173270890407296631604,0.5050233512360101407296631604,0.0103865660910789,14.645495264956973218981785381,93.74785874567367376281429406,93.89413407924193650790410858,384290900
4.52,2,5.2005474283799542832155375676,5.22166909133336,5.22166909133336,5.2068892886849,5.2068892886849,0.332351581504902,0.5143827451358285750300541893,0.5040236240999120750300541893,0.0103591210359165,14.616855192175413218981785381,93.72345904573256390986613074,93.86886114734824002773135151,385143000
4.53,2,5.1972360379141549114278385215,5.21831999639709,5.21831999639709,5.20357386011042,5.20357386011042,0.331445374062557,0.5133602080028872843461566717,0.5030285320221330843461566717,0.0103316759807542,14.588347904033593218981785381,93.69903611201770503393850574,93.8435626790663700457296863,385995100
4.54,2,5.1939319189923276616262689635,5.21497833189651,5.21497833189651,5.20026571194726,5.20026571194726,0.330543335675872,0.5123420967043961925617268598,0.5020378657788042925617268598,0.0103042309255919,14.55996740670918321898178538,93.67468579174210073468857366,93.81833536877709748236202906,386847100
4.55,2,5.1906360993467364030806406946,5.21164513716095,5.21164513716095,5.19696587318098,5.19696587318098,0.329645744591114,0.5113287255891934350858832940,0.5010519397187638350858832940,0.0102767858704296,14.531722705633043218981785381,93.6503246595140512905329962,93.79309503490876023356204542,387699200
4.56,2,5.1873494743945993488076003306,5.20832129554647,5.20832129554647,5.19367524032071,5.19367524032071,0.328752208504552,0.5103197334212074963233670149,0.5000703926059402963233670149,0.0102493408152672,14.503603452154023218981785381,93.62598275189556974224520954,93.76787206898889848416960964,388551300
4.57,2,5.1840690017896907961180239315,5.2050037705883,5.2050037705883,5.19039076731021,5.19039076731021,0.327863055249174,0.5093153418626312880453329520,0.4990934461025263880453329520,0.0102218957601049,14.47561599642618321898178538,93.60172020921872782856429713,93.74272703703024242040313923,389403400
4.58,2,5.1807977008485973891017867418,5.20169557705521,5.20169557705521,5.18711547714801,5.18711547714801,0.326977996389048,0.5083153678671501452264127038,0.4981209171622075452264127038,0.0101944507049426,14.447755094558883218981785381,93.57743929555212785985994505,93.71756148289569986075607681,390255500
4.59,2,5.1775334672947020317997116563,5.1983946101215,5.1983946101215,5.1838472629914,5.1838472629914,0.326097126458548,0.5073198324541932515644626667,0.4971528268044129515644626667,0.0101670056497803,14.420021348714413218981785381,93.55318745673141390844060373,93.6924232342794775410905592,391107600
4.60,2,5.1742773311174321993100255894,5.1951018983352,5.1951018983352,5.18058715608584,5.18058715608584,0.325220350213124,0.5063286763330398140223876677,0.4961891157384219140223876677,0.0101395605946179,14.39241306033874321898178538,93.5290052765373901730968533,93.66735321796326753781766886,391959600
4.61,2,5.1710291668399413333211247750,5.19181731534728,5.19181731534728,5.17733503080148,5.17733503080148,0.324347649251009,0.5053418767036155576255968406,0.4952297611641599576255968406,0.0101121155394556,14.364929576257853218981785381,93.50480965517044950079078386,93.64226769580586250408362152,392811700
4.62,2,5.1677889438380149584941190393,5.18854083258546,5.18854083258546,5.17409085647676,5.17409085647676,0.323479083936615,0.5043594928964009720350177913,0.4942748224121077720350177913,0.0100846704842932,14.33757259616481321898178538,93.48063585347583887734889727,93.61720219967138162025466144,393663800
4.63,2,5.1645556205509956638057451853,5.18527139913765,5.18527139913765,5.17085359028086,5.17085359028086,0.322614441054967,0.5033812751500040288310198364,0.4933240497208731288310198364,0.0100572254291309,14.310334964922793218981785381,93.45653526753844084327956362,93.5922086000251722761131775,394515900
4.64,2,5.1613302351532699132428042975,5.18201006009793,5.18201006009793,5.1676242716542,5.1676242716542,0.321753864362856,0.5024074036068991298801993974,0.4923776232329305298801993974,0.0100297803739686,14.28322184323354321898178538,93.43241579678271252153139571,93.56719404304219996989039433,395368000
4.65,2,5.1581126461075161716414526509,5.17875667108371,5.17875667108371,5.16440275888685,5.16440275888685,0.32089727979827,0.5014377992113125603704890498,0.4914354638925062603704890498,0.0100023353188063,14.256230966315973218981785381,93.40832895711120706078719214,93.5422104741773593556986099,396220100
4.66,2,5.1549028422449644753759324712,5.17551121713879,5.17551121713879,5.16118904079643,5.16118904079643,0.320044579488491,0.5004723536342739012239579455,0.4904974633706299712239579455,0.00997489026364393,14.229359230773683218981785381,93.384260035411645728661223,93.51724310588153098030663972,397072200
4.67,2,5.1516997725250417803607934848,5.17227265010981,5.17227265010981,5.15798206506065,5.15798206506065,0.319195901184484,0.4995111679628100769994076224,0.4895637227543284769994076224,0.0099474452084816,14.202609532536673218981785381,93.36022756009099343874519853,93.49231058953837628726308143,397924300
4.68,2,5.1485044654219637622881573017,5.16904199307903,5.16904199307903,5.15478286140792,5.15478286140792,0.318351036591687,0.4985540697343029735185595345,0.4886340695809836935185595345,0.00992000015331928,14.175976930914873218981785381,93.33626038556790856768224638,93.46744205030773745552782202,398776300
4.69,2,5.1453168091285667741164629652,5.16581913889348,5.16581913889348,5.15159131789473,5.15159131789473,0.317510124846657,0.4976011942609662531655040581,0.4877086391628092931655040581,0.00989255509815696,14.149465302317663218981785381,93.31227890174637608101286143,93.44255725138205383968749188,399628400
4.70,2,5.1421367740210174455477311660,5.16260405048424,5.16260405048424,5.14840740486111,5.14840740486111,0.316672954303002,0.4966523287316504003132305389,0.4867872186886557703132305389,0.00986511004299463,14.123068550154693218981785381,93.28831894637728593706657949,93.41769236734938432225214915,400480500
4.71,2,5.1389632995770228453027417038,5.15939567111523,5.15939567111523,5.14523006049152,5.14523006049152,0.315839688951232,0.4957076001574096744008690866,0.4858699351695773744008690866,0.0098376649878323,14.09679031302464321898178538,93.26438970698935985150585157,93.39285662993878216530238062,401332600
4.72,2,5.1357983654020718152543930731,5.15619597732583,5.15619597732583,5.14206126680549,5.14206126680549,0.315010137264236,0.4947668861080354450462703326,0.4849566661753654650462703326,0.00981021993266998,14.070627083560393218981785381,93.24048446673417878822819661,93.36804331370257162020625234,402184700
4.73,2,5.1326399212291570157721254797,5.15300291685862,5.15300291685862,5.1388989710358,5.1388989710358,0.314184349671902,0.4938301653599441943531475106,0.4840473904824365543531475106,0.00978277487750764,14.044578253751063218981785381,93.21660584691121861996247148,93.34325507403395297200000724,403036800
4.74,2,5.1294889944776752306345347780,5.14981751941278,5.14981751941278,5.13574420185473,5.13574420185473,0.313362337624979,0.4928974852928924507741809941,0.4831421554705471107741809941,0.00975532982234534,14.018645180926693218981785381,93.19275218783349177729342715,93.31849023619973298804282824,403888800
4.75,2,5.1263444750027797228330133179,5.14663867254646,5.14663867254646,5.13259584776367,5.13259584776367,0.312544093514563,0.4919687994789515498024126344,0.4822409147117685398024126344,0.00972788476718301,13.99282653502510321898178538,93.16893308126969112975906179,93.29375848283368685444719982,404741000
4.76,2,5.1232072699254268213834072785,5.14346727868274,5.14346727868274,5.12945481698977,5.12945481698977,0.31172943528013,0.4910439574626144546610116288,0.4813435177505937646610116288,0.00970043971202069,13.967118005813513218981785381,93.14512867217124393236761767,93.26903986306223349737336275,405593100
4.77,2,5.1200784717311337557001873906,5.14030443633375,5.14030443633375,5.12632220335079,5.12632220335079,0.310918478258386,0.4901231128478483972573500695,0.4804501181909900372573500695,0.00967299465685836,13.941523993721443218981785381,93.12135237525955325912868289,93.24434785901998158163978196,406445100
